ageType_ID,AgeType,Region,CD1,CD2,Other,All_data,CD1_100,CD2_100,Other_100,All_100,year,ID,Region_product
,,Новосибирская обл.,404.0,7467.5,237.0,8113.0,53.5,339.5,10.5,405.5,2021-08-01,4639,Новосибирская_область
,,Новосибирская обл.,404.0,7467.5,237.0,8113.0,53.5,339.5,10.5,405.5,2021-09-01,4640,Новосибирская_область
,,Новосибирская обл.,404.0,7467.5,237.0,8113.0,53.5,339.5,10.5,405.5,2021-10-01,4641,Новосибирская_область
,,Новосибирская обл.,404.0,7467.5,237.0,8113.0,53.5,339.5,10.5,405.5,2021-11-01,4642,Новосибирская_область
,,Новосибирская обл.,404.0,7467.5,237.0,8113.0,53.5,339.5,10.5,405.5,2021-12-01,4643,Новосибирская_область
,,Новосибирская обл.,404.0,7467.5,237.0,8113.0,53.5,339.5,10.5,405.5,2021-02-01,4644,Новосибирская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-03-01,4645,Омская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-04-01,4646,Омская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-05-01,4647,Омская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-06-01,4648,Омская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-07-01,4649,Омская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-08-01,4650,Омская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-09-01,4651,Омская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-10-01,4652,Омская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-11-01,4653,Омская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-12-01,4654,Омская_область
,,Омская обл.,299.0,4383.5,43.0,4728.5,52.0,295.0,2.0,351.0,2021-02-01,4655,Омская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-03-01,4656,Оренбургская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-04-01,4657,Оренбургская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-05-01,4658,Оренбургская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-06-01,4659,Оренбургская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-07-01,4660,Оренбургская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-08-01,4661,Оренбургская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-09-01,4662,Оренбургская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-10-01,4663,Оренбургская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-11-01,4664,Оренбургская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-12-01,4665,Оренбургская_область
,,Оренбургская обл.,340.0,5565.5,31.0,5938.0,52.0,369.5,2.0,425.0,2021-02-01,4666,Оренбургская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-03-01,4667,Орловская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-04-01,4668,Орловская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-05-01,4669,Орловская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-06-01,4670,Орловская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-07-01,4671,Орловская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-08-01,4672,Орловская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-09-01,4673,Орловская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-10-01,4674,Орловская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-11-01,4675,Орловская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-12-01,4676,Орловская_область
,,Орловская обл.,121.5,2001.0,10.5,2134.5,28.5,339.0,1.5,370.5,2021-02-01,4677,Орловская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-03-01,4678,Пензенская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-04-01,4679,Пензенская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-05-01,4680,Пензенская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-06-01,4681,Пензенская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-07-01,4682,Пензенская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-08-01,4683,Пензенская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-09-01,4684,Пензенская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-10-01,4685,Пензенская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-11-01,4686,Пензенская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-12-01,4687,Пензенская_область
,,Пензенская обл.,203.0,4064.0,49.5,4318.5,51.5,383.5,4.5,440.5,2021-02-01,4688,Пензенская_область
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-03-01,4689,Пермский_край
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-04-01,4690,Пермский_край
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-05-01,4691,Пермский_край
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-06-01,4692,Пермский_край
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-07-01,4693,Пермский_край
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-08-01,4694,Пермский_край
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-09-01,4695,Пермский_край
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-10-01,4696,Пермский_край
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-11-01,4697,Пермский_край
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-12-01,4698,Пермский_край
,,Пермский край,396.0,7317.5,135.0,7851.5,47.5,367.0,6.5,423.0,2021-02-01,4699,Пермский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-03-01,4700,Приморский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-04-01,4701,Приморский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-05-01,4702,Приморский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-06-01,4703,Приморский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-07-01,4704,Приморский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-08-01,4705,Приморский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-09-01,4706,Приморский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-10-01,4707,Приморский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-11-01,4708,Приморский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-12-01,4709,Приморский_край
,,Приморский край,271.5,3399.0,259.5,3932.5,45.0,226.0,17.0,289.5,2021-02-01,4710,Приморский_край
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-03-01,4711,Псковская_область
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-04-01,4712,Псковская_область
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-05-01,4713,Псковская_область
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-06-01,4714,Псковская_область
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-07-01,4715,Псковская_область
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-08-01,4716,Псковская_область
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-09-01,4717,Псковская_область
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-10-01,4718,Псковская_область
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-11-01,4719,Псковская_область
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-12-01,4720,Псковская_область
,,Псковская обл.,95.5,1142.0,7.0,1245.0,33.0,226.0,1.0,262.5,2021-02-01,4721,Псковская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-03-01,4722,Ростовская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-04-01,4723,Ростовская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-05-01,4724,Ростовская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-06-01,4725,Ростовская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-07-01,4726,Ростовская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-08-01,4727,Ростовская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-09-01,4728,Ростовская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-10-01,4729,Ростовская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-11-01,4730,Ростовская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-12-01,4731,Ростовская_область
,,Ростовская обл.,540.0,10430.0,44.0,11015.5,44.0,308.0,1.0,354.0,2021-02-01,4732,Ростовская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-03-01,4733,Рязанская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-04-01,4734,Рязанская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-05-01,4735,Рязанская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-06-01,4736,Рязанская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-07-01,4737,Рязанская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-08-01,4738,Рязанская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-09-01,4739,Рязанская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-10-01,4740,Рязанская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-11-01,4741,Рязанская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-12-01,4742,Рязанская_область
,,Рязанская обл.,178.5,3085.5,98.0,3363.5,49.5,343.5,10.5,405.0,2021-02-01,4743,Рязанская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-03-01,4744,Самарская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-04-01,4745,Самарская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-05-01,4746,Самарская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-06-01,4747,Самарская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-07-01,4748,Самарская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-08-01,4749,Самарская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-09-01,4750,Самарская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-10-01,4751,Самарская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-11-01,4752,Самарская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-12-01,4753,Самарская_область
,,Самарская обл.,557.0,9512.0,60.5,10132.0,52.5,374.0,2.0,430.5,2021-02-01,4754,Самарская_область
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-03-01,4755,Санкт-Петербург
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-04-01,4756,Санкт-Петербург
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-05-01,4757,Санкт-Петербург
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-06-01,4758,Санкт-Петербург
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-07-01,4759,Санкт-Петербург
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-08-01,4760,Санкт-Петербург
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-09-01,4761,Санкт-Петербург
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-10-01,4762,Санкт-Петербург
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-11-01,4763,Санкт-Петербург
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-12-01,4764,Санкт-Петербург
,,Санкт-Петербург г,1036.0,12516.5,317.0,13873.0,65.0,282.5,7.0,357.0,2021-02-01,4765,Санкт-Петербург
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-03-01,4766,Саратовская_область
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-04-01,4767,Саратовская_область
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-05-01,4768,Саратовская_область
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-06-01,4769,Саратовская_область
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-07-01,4770,Саратовская_область
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-08-01,4771,Саратовская_область
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-09-01,4772,Саратовская_область
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-10-01,4773,Саратовская_область
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-11-01,4774,Саратовская_область
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-12-01,4775,Саратовская_область
,,Саратовская обл.,357.5,6970.0,11.0,7340.0,49.0,358.5,0.0,409.0,2021-02-01,4776,Саратовская_область
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-03-01,4777,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-04-01,4778,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-05-01,4779,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-06-01,4780,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-07-01,4781,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-08-01,4782,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-09-01,4783,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-10-01,4784,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-11-01,4785,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-12-01,4786,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,79.0,2017.5,6.0,2104.5,16.0,281.0,0.5,300.0,2021-02-01,4787,Республика_Саха_(Якутия)
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-03-01,4788,Сахалинская_область
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-04-01,4789,Сахалинская_область
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-05-01,4790,Сахалинская_область
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-06-01,4791,Сахалинская_область
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-07-01,4792,Сахалинская_область
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-08-01,4793,Сахалинская_область
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-09-01,4794,Сахалинская_область
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-10-01,4795,Сахалинская_область
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-11-01,4796,Сахалинская_область
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-12-01,4797,Сахалинская_область
,,Сахалинская обл.,71.0,1430.5,3.0,1505.5,35.5,377.5,0.5,415.0,2021-02-01,4798,Сахалинская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-03-01,4799,Свердловская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-04-01,4800,Свердловская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-05-01,4801,Свердловская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-06-01,4802,Свердловская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-07-01,4803,Свердловская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-08-01,4804,Свердловская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-09-01,4805,Свердловская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-10-01,4806,Свердловская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-11-01,4807,Свердловская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-12-01,4808,Свердловская_область
,,Свердловская обл.,787.5,12739.5,54.5,13583.0,58.5,380.5,2.5,445.0,2021-02-01,4809,Свердловская_область
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-03-01,4810,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-04-01,4811,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-05-01,4812,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-06-01,4813,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-07-01,4814,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-08-01,4815,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-09-01,4816,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-10-01,4817,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-11-01,4818,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-12-01,4819,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,95.5,1610.0,4.0,1710.5,48.5,304.5,0.0,354.0,2021-02-01,4820,Республика_Северная_Осетия_-_Алания
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-03-01,4821,Севастополь
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-04-01,4822,Севастополь
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-05-01,4823,Севастополь
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-06-01,4824,Севастополь
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-07-01,4825,Севастополь
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-08-01,4826,Севастополь
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-09-01,4827,Севастополь
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-10-01,4828,Севастополь
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-11-01,4829,Севастополь
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-12-01,4830,Севастополь
,,Севастополь г,82.0,826.0,8.5,918.5,56.0,212.0,2.0,271.5,2021-02-01,4831,Севастополь
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-03-01,4832,Смоленская_область
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-04-01,4833,Смоленская_область
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-05-01,4834,Смоленская_область
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-06-01,4835,Смоленская_область
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-07-01,4836,Смоленская_область
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-08-01,4837,Смоленская_область
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-09-01,4838,Смоленская_область
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-10-01,4839,Смоленская_область
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-11-01,4840,Смоленская_область
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-12-01,4841,Смоленская_область
,,Смоленская обл.,172.5,2373.5,35.5,2583.0,53.5,311.5,4.5,371.5,2021-02-01,4842,Смоленская_область
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-03-01,4843,Ставропольский_край
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-04-01,4844,Ставропольский_край
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-05-01,4845,Ставропольский_край
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-06-01,4846,Ставропольский_край
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-07-01,4847,Ставропольский_край
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-08-01,4848,Ставропольский_край
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-09-01,4849,Ставропольский_край
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-10-01,4850,Ставропольский_край
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-11-01,4851,Ставропольский_край
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-12-01,4852,Ставропольский_край
,,Ставропольский край,335.0,5824.5,156.0,6318.0,40.5,264.0,7.0,312.5,2021-02-01,4853,Ставропольский_край
,,Тамбовская обл.,196.0,3113.5,60.0,3371.0,56.5,377.5,7.0,442.0,2021-03-01,4854,Тамбовская_область
,,Тамбовская обл.,196.0,3113.5,60.0,3371.0,56.5,377.5,7.0,442.0,2021-04-01,4855,Тамбовская_область
,,Тамбовская обл.,196.0,3113.5,60.0,3371.0,56.5,377.5,7.0,442.0,2021-05-01,4856,Тамбовская_область
